,time,posEst_J_0,posEst_J_1,posEst_J_2,velEst_J_0,velEst_J_1,velEst_J_2,angRateEst_LI_L_0,angRateEst_LI_L_1,angRateEst_LI_L_2
14834,7417.0,-6095603.343378904,-3220911.9859469524,-372665.078265274,3497.7958327056103,-6610.820439175262,-1255.055439116142,0.0,-0.0011067749125203345,0.0
14835,7417.5,-6093852.600251666,-3224216.4203048563,-373292.4930264807,3501.485884094473,-6608.868057818465,-1254.829396814135,0.0,-0.0011067759119882089,0.0
14836,7418.0,-6092100.012653838,-3227519.8774848552,-373919.7945781097,3505.1748249159423,-6606.913702221625,-1254.6029776846358,0.0,-0.0011067769114360799,0.0
14837,7418.5,-6090345.581141241,-3230822.3565001483,-374546.98273178615,3508.862654095708,-6604.957373023173,-1254.376181805613,0.0,-0.0011067779108639567,0.0
14838,7419.0,-6088589.306270232,-3234123.8563642544,-375174.0572991743,3512.5493705598465,-6602.999070862085,-1254.149009255141,0.0,-0.0011067789102718432,0.0
14839,7419.5,-6086831.188597708,-3237424.3760910113,-375801.0180919776,3516.2349732348193,-6601.038796377878,-1253.9214601114002,0.0,-0.0011067799096597451,0.0
14840,7420.0,-6085071.228681099,-3240723.914694578,-376427.8649219384,3519.9194610474747,-6599.076550210609,-1253.693534452677,0.0,-0.0011067809090276695,0.0
14841,7420.5,-6083309.427078372,-3244022.471189433,-377054.59760083846,3523.602832925047,-6597.1123330008795,-1253.4652323573637,0.0,-0.001106781908375621,0.0
14842,7421.0,-6081545.7843480315,-3247320.0445903754,-377681.2159404987,3527.285087795158,-6595.146145389832,-1253.2365539039583,0.0,-0.001106782907703605,0.0
14843,7421.5,-6079780.301049117,-3250616.6339125256,-378307.71975277935,3530.9662245858153,-6593.177988019149,-1253.0074991710649,0.0,-0.0011067839070116297,0.0
14844,7422.0,-6078012.977741204,-3253912.2381713246,-378934.10884958005,3534.646242225416,-6591.207861531056,-1252.7780682373932,0.0,-0.0011067849062996978,0.0
14845,7422.5,-6076243.8149844045,-3257206.856382535,-379560.38304283976,3538.3251396427418,-6589.235766568317,-1252.5482611817588,0.0,-0.0011067859055678175,0.0
14846,7423.0,-6074472.813339364,-3260500.4875622406,-380186.5421445369,3542.0029157669646,-6587.2617037742375,-1252.318078083083,0.0,-0.0011067869048159934,0.0
14847,7423.5,-6072699.9733672645,-3263793.1307268483,-380812.58596668957,3545.6795695276437,-6585.285673792665,-1252.0875190203928,0.0,-0.0011067879040442328,0.0
14848,7424.0,-6070925.295629824,-3267084.7848930857,-381438.5143213552,3549.355099854726,-6583.307677267985,-1251.856584072821,0.0,-0.00110678890325254,0.0
14849,7424.5,-6069148.780689293,-3270375.4490780043,-382064.327020631,3553.0295056785476,-6581.327714845124,-1251.6252733196059,0.0,-0.0011067899024409227,0.0
14850,7425.0,-6067370.429108458,-3273665.1222989773,-382690.02387665375,3556.702785929833,-6579.345787169547,-1251.3935868400913,0.0,-0.0011067909016093842,0.0
14851,7425.5,-6065590.24145064,-3276953.8035737015,-383315.6047016001,3560.3749395396967,-6577.36189488726,-1251.161524713727,0.0,-0.0011067919007579337,0.0
14852,7426.0,-6063808.218279695,-3280241.4919201965,-383941.0693076863,3564.0459654396413,-6575.376038644806,-1250.9290870200678,0.0,-0.001106792899886573,0.0
14853,7426.5,-6062024.360160011,-3283528.1863568057,-384566.41750716855,3567.7158625615602,-6573.388219089268,-1250.6962738387745,0.0,-0.0011067938989953111,0.0
14854,7427.0,-6060238.66765651,-3286813.885902196,-385191.6491123429,3571.3846298377357,-6571.398436868269,-1250.463085249613,0.0,-0.001106794898084153,0.0
14855,7427.5,-6058451.14133465,-3290098.5895753596,-385816.76393554534,3575.05226620084,-6569.4066926299665,-1250.2295213324546,0.0,-0.0011067958971531045,0.0
14856,7428.0,-6056661.781760421,-3293382.296395611,-386441.7617891518,3578.718770583937,-6567.41298702306,-1249.9955821672763,0.0,-0.0011067968962021725,0.0
14857,7428.5,-6054870.589500345,-3296665.005382591,-387066.64248557837,3582.3841419204796,-6565.417320696785,-1249.7612678341602,0.0,-0.0011067978952313618,0.0
14858,7429.0,-6053077.56512148,-3299946.715556265,-387691.4058372811,3586.048379144313,-6563.419694300916,-1249.526578413294,0.0,-0.0011067988942406776,0.0
14859,7429.5,-6051282.709191415,-3303227.4259369224,-388316.05165675626,3589.7114811896727,-6561.420108485762,-1249.2915139849702,0.0,-0.0011067998932301278,0.0
14860,7430.0,-6049486.022278273,-3306507.1355451797,-388940.5797565403,3593.3734469911856,-6559.418563902173,-1249.056074629587,0.0,-0.0011068008921997173,0.0
14861,7430.5,-6047687.504950706,-3309785.843401978,-389564.98994920996,3597.0342754838703,-6557.415061201534,-1248.820260427648,0.0,-0.0011068018911494517,0.0
14862,7431.0,-6045887.157777902,-3313063.548528584,-390189.2820473822,3600.6939656031377,-6555.409601035764,-1248.5840714597614,0.0,-0.0011068028900793386,0.0
14863,7431.5,-6044084.98132958,-3316340.2499465924,-390813.4558637144,3604.3525162847905,-6553.402184057324,-1248.3475078066408,0.0,-0.0011068038889893818,0.0
14864,7432.0,-6042280.976175991,-3319615.9466779227,-391437.51121090434,3608.0099264650235,-6551.392810919207,-1248.110569549105,0.0,-0.001106804887879588,0.0
14865,7432.5,-6040475.142887916,-3322890.637744822,-392061.44790169026,3611.666195080424,-6549.381482274942,-1247.873256768078,0.0,-0.001106805886749964,0.0
14866,7433.0,-6038667.482036672,-3326164.322169864,-392685.2657488509,3615.3213210679733,-6547.368198778596,-1247.6355695445882,0.0,-0.001106806885600515,0.0
14867,7433.5,-6036857.994194102,-3329436.99897595,-393308.96456520556,3618.975303365045,-6545.352961084769,-1247.3975079597699,0.0,-0.0011068078844312466,0.0
14868,7434.0,-6035046.679932582,-3332708.667186308,-393932.5441636142,3622.6281409094063,-6543.335769848598,-1247.1590720948618,0.0,-0.0011068088832421666,0.0
14869,7434.5,-6033233.539825021,-3335979.3258244954,-394556.0043569775,3626.2798326392176,-6541.316625725754,-1246.9202620312078,0.0,-0.0011068098820332807,0.0
14870,7435.0,-6031418.5744448565,-3339248.9739143965,-395179.3449582366,3629.930377493034,-6539.2955293724435,-1246.6810778502568,0.0,-0.0011068108808045924,0.0
14871,7435.5,-6029601.784366056,-3342517.6104802247,-395802.5657803738,3633.5797744098045,-6537.272481445406,-1246.441519633562,0.0,-0.0011068118795561086,0.0
14872,7436.0,-6027783.17016312,-3345785.234546521,-396425.666636412,3637.228022328872,-6535.247482601916,-1246.2015874627818,0.0,-0.0011068128782878374,0.0
14873,7436.5,-6025962.732411076,-3349051.8451381573,-397048.6473394149,3640.875120189975,-6533.2205334997825,-1245.9612814196798,0.0,-0.001106813876999783,0.0
14874,7437.0,-6024140.471685485,-3352317.441280332,-397671.5077024874,3644.521066933246,-6531.1916347973465,-1245.7206015861236,0.0,-0.0011068148756919523,0.0
14875,7437.5,-6022316.388562433,-3355582.021998575,-398294.2475387752,3648.165861499213,-6529.160787153484,-1245.4795480440862,0.0,-0.0011068158743643515,0.0
14876,7438.0,-6020490.483618541,-3358845.586318745,-398916.8666614651,3651.8095028288,-6527.127991227604,-1245.2381208756447,0.0,-0.0011068168730169858,0.0
14877,7438.5,-6018662.757430955,-3362108.1332670306,-399539.3648837849,3655.4519898633253,-6525.093247679648,-1244.9963201629814,0.0,-0.0011068178716498618,0.0
14878,7439.0,-6016833.210577352,-3365369.6618699515,-400161.74201900366,3659.0933215445043,-6523.05655717009,-1244.754145988383,0.0,-0.0011068188702629848,0.0
14879,7439.5,-6015001.843635938,-3368630.171154357,-400783.9978804316,3662.7334968144487,-6521.017920359937,-1244.5115984342406,0.0,-0.0011068198688563601,0.0
14880,7440.0,-6013168.657185447,-3371889.6601474276,-401406.13228142017,3666.3725146156658,-6518.977337910728,-1244.26867758305,0.0,-0.0011068208674299967,0.0
14881,7440.5,-6011333.651805143,-3375148.1278766743,-402028.1450353621,3670.0103738910598,-6516.934810484534,-1244.0253835174117,0.0,-0.0011068218659838996,0.0
14882,7441.0,-6009496.828074816,-3378405.5733699403,-402650.03595569154,3673.647073583932,-6514.890338743957,-1243.7817163200305,0.0,-0.0011068228645180734,0.0
14883,7441.5,-6007658.186574786,-3381661.9956553997,-403271.804855884,3677.2826126379814,-6512.843923352131,-1243.5376760737156,0.0,-0.001106823863032525,0.0
14884,7442.0,-6005817.7278859,-3384917.393761559,-403893.45154945645,3680.916989997303,-6510.795564972723,-1243.2932628613808,0.0,-0.001106824861527261,0.0
14885,7442.5,-6003975.452589534,-3388171.7667172556,-404514.9758499674,3684.550204606391,-6508.745264269927,-1243.0484767660441,0.0,-0.001106825860002287,0.0
14886,7443.0,-6002131.361267591,-3391425.1135516604,-405136.37757101684,3688.182255410137,-6506.693021908472,-1242.8033178708279,0.0,-0.0011068268584576101,0.0
14887,7443.5,-6000285.4545025,-3394677.433294277,-405757.65652624646,3691.81314135383,-6504.638838553614,-1242.557786258959,0.0,-0.001106827856893234,0.0
14888,7444.0,-5998437.732877218,-3397928.7249749415,-406378.8125293395,3695.4428613831583,-6502.5827148711405,-1242.3118820137681,0.0,-0.0011068288553091673,0.0
14889,7444.5,-5996588.19697523,-3401178.987623823,-406999.84539402113,3699.071414444209,-6500.52465152737,-1242.0656052186907,0.0,-0.0011068298537054155,0.0
14890,7445.0,-5994736.847380548,-3404428.2202714235,-407620.75493405806,3702.6987994834676,-6498.46464918915,-1241.818955957266,0.0,-0.001106830852081984,0.0
14891,7445.5,-5992883.684677707,-3407676.42194858,-408241.540963259,3706.3250154478187,-6496.402708523856,-1241.571934313138,0.0,-0.0011068318504388794,0.0
14892,7446.0,-5991028.709451773,-3410923.591686463,-408862.2032954744,3709.9500612845472,-6494.338830199395,-1241.324540370054,0.0,-0.0011068328487761085,0.0
14893,7446.5,-5989171.922288336,-3414169.728516577,-409482.7417445967,3713.5739359413365,-6492.273014884201,-1241.0767742118658,0.0,-0.0011068338470936769,0.0
14894,7447.0,-5987313.323773511,-3417414.8314707605,-410103.1561245603,3717.1966383662707,-6490.205263247239,-1240.8286359225294,0.0,-0.0011068348453915897,0.0
14895,7447.5,-5985452.91449394,-3420658.899581188,-410723.44624934165,3720.818167507834,-6488.135575958,-1240.5801255861047,0.0,-0.0011068358436698547,0.0
14896,7448.0,-5983590.69503679,-3423901.931880368,-411343.6119329593,3724.4385223149106,-6486.063953686506,-1240.3312432867556,0.0,-0.001106836841928477,0.0
14897,7448.5,-5981726.665989755,-3427143.9274011445,-411963.65298947383,3728.057701736786,-6483.990397103304,-1240.0819891087497,0.0,-0.001106837840167463,0.0
14898,7449.0,-5979860.827941051,-3430384.8851766973,-412583.5692329882,3731.675704723146,-6481.9149068794695,-1239.8323631364588,0.0,-0.0011068388383868196,0.0
14899,7449.5,-5977993.181479421,-3433624.8042405415,-413203.36047764734,3735.2925302240774,-6479.837483686608,-1239.5823654543585,0.0,-0.0011068398365865525,0.0
14900,7450.0,-5976123.727194134,-3436863.6836265284,-413823.0265376387,3738.9081771900696,-6477.758128196849,-1239.3319961470283,0.0,-0.001106840834766667,0.0
14901,7450.5,-5974252.4656749815,-3440101.522368846,-414442.567227192,3742.5226445720127,-6475.67684108285,-1239.0812552991515,0.0,-0.0011068418329271711,0.0
14902,7451.0,-5972379.397512279,-3443338.319502019,-415061.9823605793,3746.1359313211983,-6473.593623017797,-1238.8301429955152,0.0,-0.001106842831068069,0.0
14903,7451.5,-5970504.523296868,-3446574.074060908,-415681.27175211516,3749.7480363893214,-6471.508474675399,-1238.57865932101,0.0,-0.0011068438291893694,0.0
14904,7452.0,-5968627.843620113,-3449808.785080712,-416300.43521615665,3753.3589587284787,-6469.421396729896,-1238.3268043606304,0.0,-0.0011068448272910766,0.0
14905,7452.5,-5966749.3590739025,-3453042.4515969665,-416919.47256710334,3756.968697291169,-6467.332389856048,-1238.0745781994744,0.0,-0.001106845825373197,0.0
14906,7453.0,-5964869.070250647,-3456275.072645545,-417538.3836193975,3760.5772510302954,-6465.241454729146,-1237.821980922744,0.0,-0.0011068468234357387,0.0
14907,7453.5,-5962986.977743284,-3459506.6472626585,-418157.16818752384,3764.1846188991626,-6463.148592025004,-1237.5690126157444,0.0,-0.0011068478214787043,0.0
14908,7454.0,-5961103.08214527,-3462737.1744848564,-418775.82608601,3767.7907998514797,-6461.053802419961,-1237.3156733638846,0.0,-0.0011068488195021039,0.0
14909,7454.5,-5959217.384050586,-3465966.653349027,-419394.3571294263,3771.3957928413593,-6458.957086590883,-1237.0619632526768,0.0,-0.0011068498175059414,0.0
14910,7455.0,-5957329.884053738,-3469195.082892397,-420012.7611323859,3774.9995968233175,-6456.858445215158,-1236.8078823677372,0.0,-0.0011068508154902224,0.0
14911,7455.5,-5955440.58274975,-3472422.4621525314,-420631.0379095446,3778.602210752275,-6454.7578789707,-1236.553430794785,0.0,-0.001106851813454957,0.0
14912,7456.0,-5953549.480734174,-3475648.790167335,-421249.18727560143,3782.2036335835564,-6452.655388535948,-1236.2986086196431,0.0,-0.001106852811400147,0.0
14913,7456.5,-5951656.578603079,-3478874.0659750523,-421867.2090452982,3785.803864272891,-6450.5509745898635,-1236.0434159282377,0.0,-0.0011068538093258016,0.0
14914,7457.0,-5949761.876953058,-3482098.2886142675,-422485.1030334198,3789.4029017764137,-6448.444637811933,-1235.787852806598,0.0,-0.0011068548072319247,0.0
14915,7457.5,-5947865.376381226,-3485321.457123904,-423102.8690547942,3793.000745050663,-6446.336378882164,-1235.531919340857,0.0,-0.0011068558051185251,0.0
14916,7458.0,-5945967.07748522,-3488543.570543227,-423720.50692429236,3796.5973930525843,-6444.226198481091,-1235.2756156172509,0.0,-0.0011068568029856082,0.0
14917,7458.5,-5944066.980863196,-3491764.62791184,-424338.0164568285,3800.1928447395276,-6442.114097289768,-1235.0189417221186,0.0,-0.001106857800833179,0.0
14918,7459.0,-5942165.087113834,-3494984.6282696896,-424955.39746736013,3803.787099069249,-6440.000075989775,-1234.7618977419029,0.0,-0.0011068587986612455,0.0
14919,7459.5,-5940261.396836333,-3498203.570657062,-425572.6497708879,3807.380154999911,-6437.884135263211,-1234.5044837631494,0.0,-0.0011068597964698141,0.0
14920,7460.0,-5938355.910630413,-3501421.454114585,-426189.7731824559,3810.972011490082,-6435.766275792699,-1234.246699872507,0.0,-0.0011068607942588897,0.0
14921,7460.5,-5936448.629096316,-3504638.2776832287,-426806.76751715154,3814.562667498737,-6433.646498261384,-1233.9885461567274,0.0,-0.0011068617920284801,0.0
14922,7461.0,-5934539.552834802,-3507854.040404304,-427423.63259010564,3818.1521219852584,-6431.524803352934,-1233.7300227026656,0.0,-0.0011068627897785892,0.0
14923,7461.5,-5932628.682447153,-3511068.7413194645,-428040.3682164925,3821.7403739094348,-6429.401191751536,-1233.4711295972795,0.0,-0.0011068637875092263,0.0
14924,7462.0,-5930716.01853517,-3514282.379470706,-428656.97421153006,3825.327422231463,-6427.275664141899,-1233.2118669276301,0.0,-0.0011068647852203965,0.0
14925,7462.5,-5928801.561701173,-3517494.9539003666,-429273.45039047964,3828.9132659119464,-6425.148221209254,-1232.952234780881,0.0,-0.0011068657829121057,0.0
14926,7463.0,-5926885.312548003,-3520706.463651128,-429889.7965686464,3832.497903911897,-6423.018863639351,-1232.6922332442996,0.0,-0.0011068667805843608,0.0
14927,7463.5,-5924967.27167902,-3523916.9077660143,-430506.012561379,3836.081335192734,-6420.8875921184635,-1232.4318624052548,0.0,-0.0011068677782371686,0.0
14928,7464.0,-5923047.439698102,-3527126.2852883935,-431122.09818407,3839.663558716286,-6418.754407333381,-1232.1711223512195,0.0,-0.0011068687758705345,0.0
14929,7464.5,-5921125.817209647,-3530334.595261977,-431738.05325215566,3843.244573444789,-6416.619309971416,-1231.910013169769,0.0,-0.0011068697734844648,0.0
14930,7465.0,-5919202.404818571,-3533541.83673082,-432353.8775811161,3846.8243783408884,-6414.482300720401,-1231.6485349485813,0.0,-0.0011068707710789668,0.0
14931,7465.5,-5917277.2031303095,-3536748.008739323,-432969.5709864753,3850.4029723676385,-6412.343380268686,-1231.3866877754372,0.0,-0.0011068717686540462,0.0
14932,7466.0,-5915350.212750814,-3539953.1103322287,-433585.1332838012,3853.9803544885026,-6410.202549305141,-1231.12447173822,0.0,-0.0011068727662097105,0.0
14933,7466.5,-5913421.434286557,-3543157.1405546265,-434200.56428870576,3857.556523667354,-6408.059808519154,-1230.861886924916,0.0,-0.001106873763745964,0.0
14934,7467.0,-5911490.868344527,-3546360.09845195,-434815.86381684494,3861.1314788684754,-6405.915158600635,-1230.598933423614,0.0,-0.0011068747612628157,0.0
14935,7467.5,-5909558.51553223,-3549561.983069978,-435431.03168391885,3864.705219056559,-6403.768600240008,-1230.335611322505,0.0,-0.0011068757587602686,0.0
14936,7468.0,-5907624.376457691,-3552762.7934548347,-436046.0677056717,3868.2777431967083,-6401.6201341282185,-1230.0719207098832,0.0,-0.0011068767562383338,0.0
14937,7468.5,-5905688.45172945,-3555962.5286529902,-436660.97169789195,3871.8490502544364,-6399.469760956729,-1229.8078616741448,0.0,-0.0011068777536970143,0.0
14938,7469.0,-5903750.741956567,-3559161.1877112607,-437275.74347641226,3875.419139195667,-6397.317481417519,-1229.5434343037887,0.0,-0.001106878751136317,0.0
14939,7469.5,-5901811.247748616,-3562358.7696768087,-437890.38285710954,3878.988008986735,-6395.163296203086,-1229.278638687416,0.0,-0.001106879748556249,0.0
14940,7470.0,-5899869.969715689,-3565555.2735971427,-438504.8896559052,3882.5556585943873,-6393.007206006446,-1229.0134749137308,0.0,-0.0011068807459568163,0.0
14941,7470.5,-5897926.908468395,-3568750.698520118,-439119.26368876494,3886.122086985781,-6390.849211521129,-1228.7479430715389,0.0,-0.0011068817433380258,0.0
14942,7471.0,-5895982.064617856,-3571945.0434939377,-439733.5047716989,3889.6872931284856,-6388.689313441184,-1228.4820432497486,0.0,-0.0011068827406998823,0.0
14943,7471.5,-5894035.438775715,-3575138.3075671513,-440347.61272076186,3893.2512759904816,-6386.527512461175,-1228.2157755373707,0.0,-0.0011068837380423953,0.0
14944,7472.0,-5892087.031554128,-3578330.4897886566,-440961.587352053,3896.814034540163,-6384.363809276185,-1227.949140023518,0.0,-0.00110688473536557,0.0
14945,7472.5,-5890136.843565766,-3581521.5892076986,-441575.42848171614,3900.375567746335,-6382.198204581809,-1227.682136797406,0.0,-0.0011068857326694112,0.0
14946,7473.0,-5888184.875423816,-3584711.6048738705,-442189.1359259399,3903.935874578216,-6380.03069907416,-1227.4147659483517,0.0,-0.0011068867299539268,0.0
14947,7473.5,-5886231.12774198,-3587900.5358371143,-442802.7095009574,3907.494954005437,-6377.861293449867,-1227.1470275657746,0.0,-0.0011068877272191228,0.0
14948,7474.0,-5884275.601134477,-3591088.38114772,-443416.14902304666,3911.0528049980426,-6375.689988406072,-1226.8789217391961,0.0,-0.0011068887244650065,0.0
14949,7474.5,-5882318.296216038,-3594275.139856326,-444029.4543085305,3914.6094265264896,-6373.516784640434,-1226.6104485582403,0.0,-0.0011068897216915839,0.0
14950,7475.0,-5880359.2136019105,-3597460.811013921,-444642.6251737765,3918.1648175616497,-6371.3416828511245,-1226.3416081126325,0.0,-0.0011068907188988622,0.0
14951,7475.5,-5878398.353907854,-3600645.3936718423,-445255.6614351974,3921.7189770748078,-6369.164683736832,-1226.0724004922004,0.0,-0.0011068917160868472,0.0
14952,7476.0,-5876435.717750146,-3603828.886881777,-445868.56290925056,3925.2719040376624,-6366.985787996757,-1225.8028257868739,0.0,-0.001106892713255545,0.0
14953,7476.5,-5874471.305745574,-3607011.2896957616,-446481.3294124386,3928.823597422327,-6364.804996330615,-1225.5328840866844,0.0,-0.0011068937104049621,0.0
14954,7477.0,-5872505.118511441,-3610192.6011661836,-447093.96076130914,3932.37405620133,-6362.622309438635,-1225.2625754817652,0.0,-0.0011068947075351062,0.0
14955,7477.5,-5870537.1566655645,-3613372.82034578,-447706.4567724549,3935.9232793476135,-6360.437728021559,-1224.9919000623518,0.0,-0.0011068957046459834,0.0
14956,7478.0,-5868567.420826273,-3616551.946287639,-448318.8172625138,3939.471265834535,-6358.251252780644,-1224.7208579187811,0.0,-0.001106896701737599,0.0
14957,7478.5,-5866595.91161241,-3619729.9780451995,-448931.04204816895,3943.0180146358675,-6356.062884417656,-1224.4494491414923,0.0,-0.0011068976988099616,0.0
14958,7479.0,-5864622.629643331,-3622906.9146722513,-449543.13094614877,3946.563524725799,-6353.872623634878,-1224.177673821026,0.0,-0.0011068986958630764,0.0
14959,7479.5,-5862647.575538905,-3626082.755222936,-450155.08377322694,3950.1077950789345,-6351.680471135103,-1223.9055320480243,0.0,-0.00110689969289695,0.0
14960,7480.0,-5860670.749919512,-3629257.498751747,-450766.90034622257,3953.650824670293,-6349.486427621636,-1223.6330239132312,0.0,-0.0011069006899115897,0.0
14961,7480.5,-5858692.153406046,-3632431.144313528,-451378.58048200014,3957.192612475311,-6347.290493798294,-1223.3601495074927,0.0,-0.0011069016869070009,0.0
14962,7481.0,-5856711.786619913,-3635603.690963478,-451990.12399746967,3960.733157469841,-6345.092670369407,-1223.0869089217558,0.0,-0.0011069026838831917,0.0
14963,7481.5,-5854729.650183029,-3638775.137757145,-452601.53070958663,3964.272458630153,-6342.892958039815,-1222.8133022470693,0.0,-0.0011069036808401668,0.0
14964,7482.0,-5852745.744717822,-3641945.483750432,-453212.80043535214,3967.810514932932,-6340.69135751487,-1222.5393295745835,0.0,-0.001106904677777935,0.0
14965,7482.5,-5850760.070847235,-3645114.7279995936,-453823.9329918129,3971.3473253552825,-6338.487869500434,-1222.26499099555,0.0,-0.0011069056746965016,0.0
14966,7483.0,-5848772.629194717,-3648282.8695612387,-454434.9281960613,3974.8828888747244,-6336.282494702879,-1221.9902866013224,0.0,-0.001106906671595873,0.0
14967,7483.5,-5846783.420384232,-3651449.907492329,-455045.78586523543,3978.4172044691963,-6334.07523382909,-1221.715216483355,0.0,-0.001106907668476056,0.0
14968,7484.0,-5844792.445040253,-3654615.84085018,-455656.5058165192,3981.950271117055,-6331.866087586461,-1221.4397807332043,0.0,-0.0011069086653370578,0.0
14969,7484.5,-5842799.703787764,-3657780.668692461,-456267.08786714234,3985.4820877970737,-6329.655056682893,-1221.1639794425273,0.0,-0.0011069096621788847,0.0
14970,7485.0,-5840805.197252259,-3660944.390077196,-456877.53183438047,3989.0126534884457,-6327.4421418268,-1220.8878127030825,0.0,-0.001106910659001542,0.0
14971,7485.5,-5838808.926059742,-3664107.004062763,-457487.83753555507,3992.5419671707823,-6325.227343727105,-1220.6112806067301,0.0,-0.0011069116558050378,0.0
14972,7486.0,-5836810.89083673,-3667268.5097078946,-458098.00478803366,3996.070027824113,-6323.010663093239,-1220.3343832454311,0.0,-0.0011069126525893788,0.0
14973,7486.5,-5834811.092210244,-3670428.9060716787,-458708.03340922977,3999.596834428887,-6320.792100635141,-1220.057120711248,0.0,-0.001106913649354572,0.0
14974,7487.0,-5832809.530807821,-3673588.192213558,-459317.92321660306,4003.1223859659726,-6318.57165706326,-1219.7794930963441,0.0,-0.0011069146461006238,0.0
14975,7487.5,-5830806.207257503,-3676746.3671933315,-459927.67402765923,4006.6466814166574,-6316.349333088555,-1219.5015004929842,0.0,-0.0011069156428275394,0.0
14976,7488.0,-5828801.122187842,-3679903.430071153,-460537.2856599503,4010.169719762649,-6314.125129422489,-1219.2231429935337,0.0,-0.0011069166395353265,0.0
14977,7488.5,-5826794.2762279,-3683059.3799075335,-461146.75793107436,4013.691499986075,-6311.899046777036,-1218.9444206904595,0.0,-0.001106917636223993,0.0
14978,7489.0,-5824785.670007247,-3686214.215763339,-461756.09065867594,4017.212021069483,-6309.671085864677,-1218.6653336763293,0.0,-0.0011069186328935426,0.0
14979,7489.5,-5822775.304155961,-3689367.936699792,-462365.28366044577,4020.731281995841,-6307.4412473983975,-1218.3858820438118,0.0,-0.0011069196295439856,0.0
14980,7490.0,-5820763.179304629,-3692520.5417784723,-462974.33675412106,4024.249281748538,-6305.209532091695,-1218.1060658856763,0.0,-0.0011069206261753262,0.0
14981,7490.5,-5818749.296084346,-3695672.030061317,-463583.2497574854,4027.7660193113834,-6302.97594065857,-1217.8258852947936,0.0,-0.0011069216227875703,0.0
14982,7491.0,-5816733.655126716,-3698822.40061062,-464192.0224883689,4031.281493668608,-6300.74047381353,-1217.545340364135,0.0,-0.0011069226193807277,0.0
14983,7491.5,-5814716.257063849,-3701971.652489033,-464800.6547646482,4034.7957038048644,-6298.50313227159,-1217.2644311867725,0.0,-0.0011069236159548033,0.0
14984,7492.0,-5812697.102528363,-3705119.784759565,-465409.14640424645,4038.308648705226,-6296.263916748271,-1216.9831578558794,0.0,-0.0011069246125098037,0.0
14985,7492.5,-5810676.192153382,-3708266.796485583,-466017.4972251335,4041.8203273551885,-6294.0228279595985,-1216.7015204647291,0.0,-0.0011069256090457356,0.0
14986,7493.0,-5808653.5265725395,-3711412.686730813,-466625.707045326,4045.33073874067,-6291.779866622105,-1216.419519106696,0.0,-0.0011069266055626062,0.0
14987,7493.5,-5806629.106419975,-3714557.4545593383,-467233.7756828872,4048.83988184801,-6289.535033452827,-1216.1371538752553,0.0,-0.001106927602060422,0.0
14988,7494.0,-5804602.932330334,-3717701.0990356025,-467841.7029559271,4052.3477556639714,-6287.288329169306,-1215.8544248639826,0.0,-0.0011069285985391894,0.0
14989,7494.5,-5802575.004938767,-3720843.619224407,-468449.4886826027,4055.8543591757393,-6285.0397544895895,-1215.5713321665542,0.0,-0.0011069295949989169,0.0
14990,7495.0,-5800545.324880935,-3723985.0141909127,-469057.1326811177,4059.3596913709225,-6282.789310132229,-1215.2878758767467,0.0,-0.0011069305914396081,0.0
14991,7495.5,-5798513.892793001,-3727125.2830006406,-469664.6347697229,4062.863751237552,-6280.5369968162795,-1215.004056088438,0.0,-0.001106931587861271,0.0
14992,7496.0,-5796480.709311634,-3730264.424719471,-470271.994766716,4066.3665377640837,-6278.2828152613,-1214.7198728956052,0.0,-0.0011069325842639152,0.0
14993,7496.5,-5794445.775074013,-3733402.438413644,-470879.2124904417,4069.8680499393954,-6276.026766187354,-1214.4353263923272,0.0,-0.0011069335806475442,0.0
14994,7497.0,-5792409.090717816,-3736539.323149761,-471486.28775929194,4073.36828675279,-6273.768850315008,-1214.1504166727825,0.0,-0.0011069345770121646,0.0
14995,7497.5,-5790370.65688123,-3739675.077994783,-472093.2203917057,4076.867247193995,-6271.509068365333,-1213.8651438312502,0.0,-0.0011069355733577847,0.0
14996,7498.0,-5788330.474202946,-3742809.7020160314,-472700.0102061691,4080.3649302531608,-6269.247421059901,-1213.5795079621096,0.0,-0.0011069365696844112,0.0
14997,7498.5,-5786288.54332216,-3745943.1942811897,-473306.6570212156,4083.861334920864,-6266.983909120787,-1213.2935091598404,0.0,-0.0011069375659920515,0.0
14998,7499.0,-5784244.8648785725,-3749075.5538583025,-473913.16065542586,4087.356460188105,-6264.718533270569,-1213.0071475190223,0.0,-0.0011069385622807099,0.0
14999,7499.5,-5782199.439512388,-3752206.7798157753,-474519.520927428,4090.8503050463096,-6262.451294232328,-1212.7204231343358,0.0,-0.0011069395585503955,0.0
15000,7500.0,-5780152.267864315,-3755336.8712223764,-475125.7376558974,4094.342868487329,-6260.182192729645,-1212.433336100561,0.0,-0.001106940554801114,0.0
15001,7500.5,-5778103.350575566,-3758465.827147235,-475731.810659557,4097.83414950344,-6257.9112294866045,-1212.1458865125787,0.0,-0.001106941551032873,0.0
15002,7501.0,-5776052.688287858,-3761593.6466598436,-476337.7397571771,4101.324147087345,-6255.638405227791,-1211.858074465369,0.0,-0.0011069425472456781,0.0
15003,7501.5,-5774000.281643409,-3764720.3288300564,-476943.5247675757,4104.812860232173,-6253.363720678291,-1211.569900054013,0.0,-0.001106943543439538,0.0
